window_id,video_flag,audio_flag,eeg_flag,window_emotion
100_30,NOISY,GOOD,NOISY,Happiness
100_31,GOOD,GOOD,GOOD,Happiness
100_32,GOOD,GOOD,GOOD,Happiness
100_33,NOISY,GOOD,GOOD,Happiness
100_34,NOISY,GOOD,GOOD,Happiness
100_35,NOISY,GOOD,GOOD,Happiness
100_36,NOISY,GOOD,GOOD,Happiness
100_37,NOISY,GOOD,GOOD,Happiness
100_38,NOISY,GOOD,GOOD,Happiness
100_39,NOISY,GOOD,GOOD,Happiness
100_40,NOISY,GOOD,GOOD,Happiness
100_41,NOISY,GOOD,GOOD,Happiness
100_42,GOOD,GOOD,GOOD,Happiness
100_43,NOISY,GOOD,GOOD,Happiness
100_44,NOISY,GOOD,GOOD,Happiness
100_45,NOISY,GOOD,GOOD,Happiness
100_46,NOISY,GOOD,GOOD,Happiness
100_47,NOISY,GOOD,GOOD,Happiness
100_48,NOISY,GOOD,GOOD,Happiness
100_49,GOOD,GOOD,GOOD,Happiness
100_50,NOISY,GOOD,GOOD,Happiness
100_51,NOISY,GOOD,GOOD,Happiness
100_52,NOISY,GOOD,GOOD,Happiness
100_53,NOISY,GOOD,GOOD,Happiness
100_54,NOISY,GOOD,GOOD,Happiness
100_55,GOOD,GOOD,GOOD,Happiness
100_56,GOOD,GOOD,GOOD,Happiness
100_57,GOOD,GOOD,GOOD,Happiness
100_58,GOOD,GOOD,GOOD,Happiness
100_59,GOOD,GOOD,GOOD,Happiness
100_60,NOISY,GOOD,GOOD,Happiness
100_61,GOOD,GOOD,GOOD,Happiness
100_62,GOOD,GOOD,GOOD,Happiness
100_63,NOISY,GOOD,GOOD,Happiness
100_64,GOOD,GOOD,GOOD,Happiness
100_65,NOISY,GOOD,GOOD,Happiness
102_00,GOOD,GOOD,GOOD,Happiness
102_01,NOISY,GOOD,GOOD,Happiness
102_02,NOISY,GOOD,GOOD,Happiness
102_03,NOISY,GOOD,GOOD,Happiness
102_04,NOISY,GOOD,GOOD,Happiness
102_05,NOISY,GOOD,GOOD,Happiness
102_06,GOOD,GOOD,GOOD,Happiness
102_07,NOISY,GOOD,GOOD,Happiness
102_08,NOISY,GOOD,GOOD,Happiness
102_09,NOISY,GOOD,GOOD,Happiness
102_10,NOISY,GOOD,GOOD,Happiness
102_11,GOOD,GOOD,GOOD,Happiness
102_12,GOOD,GOOD,GOOD,Happiness
102_13,GOOD,GOOD,GOOD,Happiness
102_14,NOISY,GOOD,GOOD,Happiness
102_15,GOOD,GOOD,GOOD,Happiness
102_16,GOOD,GOOD,GOOD,Happiness
102_17,NOISY,GOOD,GOOD,Happiness
102_18,GOOD,GOOD,GOOD,Happiness
102_19,GOOD,GOOD,GOOD,Happiness
102_20,GOOD,GOOD,GOOD,Happiness
102_21,GOOD,GOOD,GOOD,Happiness
102_22,GOOD,GOOD,GOOD,Happiness
102_23,GOOD,GOOD,GOOD,Happiness
102_24,NOISY,GOOD,GOOD,Happiness
102_25,NOISY,GOOD,GOOD,Happiness
102_26,GOOD,GOOD,GOOD,Happiness
102_27,GOOD,GOOD,GOOD,Happiness
102_28,GOOD,GOOD,GOOD,Happiness
102_29,GOOD,GOOD,GOOD,Happiness
102_30,GOOD,GOOD,GOOD,Happiness
102_31,GOOD,GOOD,GOOD,Happiness
102_32,GOOD,GOOD,GOOD,Happiness
102_33,GOOD,GOOD,GOOD,Happiness
102_34,GOOD,GOOD,GOOD,Happiness
102_35,NOISY,GOOD,GOOD,Happiness
102_36,GOOD,GOOD,GOOD,Happiness
102_37,GOOD,GOOD,GOOD,Happiness
102_38,NOISY,GOOD,GOOD,Happiness
102_39,GOOD,GOOD,GOOD,Happiness
102_40,GOOD,GOOD,GOOD,Happiness
102_41,NOISY,GOOD,GOOD,Happiness
102_42,NOISY,GOOD,GOOD,Happiness
102_43,GOOD,GOOD,GOOD,Happiness
102_44,GOOD,GOOD,GOOD,Happiness
102_45,GOOD,GOOD,GOOD,Happiness
102_46,GOOD,GOOD,GOOD,Happiness
102_47,GOOD,GOOD,GOOD,Happiness
102_48,GOOD,GOOD,GOOD,Happiness
102_49,NOISY,GOOD,GOOD,Happiness
102_50,GOOD,GOOD,GOOD,Happiness
102_51,NOISY,GOOD,GOOD,Happiness
102_52,NOISY,GOOD,GOOD,Happiness
102_53,NOISY,GOOD,GOOD,Happiness
102_54,GOOD,GOOD,GOOD,Happiness
102_55,GOOD,GOOD,GOOD,Happiness
102_56,GOOD,GOOD,GOOD,Happiness
102_57,GOOD,GOOD,GOOD,Happiness
102_58,GOOD,GOOD,GOOD,Happiness
102_59,GOOD,GOOD,GOOD,Happiness
102_60,GOOD,GOOD,GOOD,Happiness
102_61,NOISY,GOOD,GOOD,Happiness
102_62,GOOD,GOOD,GOOD,Happiness
102_63,GOOD,GOOD,GOOD,Happiness
102_64,GOOD,GOOD,GOOD,Happiness
102_65,NOISY,GOOD,GOOD,Happiness
104_00,GOOD,GOOD,GOOD,Happiness
104_01,GOOD,GOOD,GOOD,Happiness
104_02,GOOD,GOOD,GOOD,Happiness
104_03,GOOD,GOOD,GOOD,Happiness
104_04,GOOD,GOOD,GOOD,Happiness
104_05,GOOD,GOOD,GOOD,Happiness
104_06,GOOD,GOOD,GOOD,Happiness
104_07,GOOD,GOOD,GOOD,Happiness
104_08,GOOD,GOOD,GOOD,Happiness
104_09,GOOD,GOOD,GOOD,Happiness
104_10,GOOD,GOOD,GOOD,Happiness
104_11,GOOD,GOOD,GOOD,Happiness
104_12,GOOD,GOOD,GOOD,Happiness
104_13,GOOD,GOOD,GOOD,Happiness
104_14,GOOD,GOOD,GOOD,Happiness
104_15,GOOD,GOOD,GOOD,Happiness
104_16,GOOD,GOOD,GOOD,Happiness
104_17,GOOD,GOOD,GOOD,Happiness
104_18,GOOD,GOOD,GOOD,Happiness
104_19,GOOD,GOOD,GOOD,Happiness
104_20,GOOD,GOOD,GOOD,Happiness
104_21,NOISY,GOOD,GOOD,Happiness
104_22,NOISY,GOOD,GOOD,Happiness
104_23,GOOD,GOOD,GOOD,Happiness
104_24,GOOD,GOOD,GOOD,Happiness
104_25,GOOD,GOOD,GOOD,Happiness
104_26,GOOD,GOOD,GOOD,Happiness
104_27,GOOD,GOOD,GOOD,Happiness
104_28,GOOD,GOOD,GOOD,Happiness
104_29,GOOD,GOOD,GOOD,Happiness
104_30,GOOD,GOOD,GOOD,Happiness
104_31,GOOD,GOOD,GOOD,Happiness
104_32,GOOD,GOOD,GOOD,Happiness
104_33,GOOD,GOOD,GOOD,Happiness
104_34,GOOD,GOOD,GOOD,Happiness
104_35,GOOD,GOOD,GOOD,Happiness
104_36,GOOD,GOOD,GOOD,Happiness
104_37,GOOD,GOOD,GOOD,Happiness
104_38,GOOD,GOOD,GOOD,Happiness
104_39,GOOD,GOOD,GOOD,Happiness
104_40,GOOD,GOOD,GOOD,Happiness
104_41,GOOD,GOOD,GOOD,Happiness
104_42,GOOD,GOOD,GOOD,Happiness
104_43,GOOD,GOOD,GOOD,Happiness
104_44,GOOD,GOOD,GOOD,Happiness
104_45,GOOD,GOOD,GOOD,Happiness
104_46,GOOD,GOOD,GOOD,Happiness
104_47,GOOD,GOOD,GOOD,Happiness
104_48,NOISY,GOOD,GOOD,Happiness
104_49,GOOD,GOOD,GOOD,Happiness
104_50,GOOD,GOOD,GOOD,Happiness
104_51,GOOD,GOOD,GOOD,Happiness
104_52,GOOD,GOOD,GOOD,Happiness
104_53,GOOD,GOOD,GOOD,Happiness
104_54,NOISY,GOOD,GOOD,Happiness
104_55,GOOD,GOOD,GOOD,Happiness
104_56,GOOD,GOOD,GOOD,Happiness
104_57,GOOD,GOOD,GOOD,Happiness
104_58,GOOD,GOOD,GOOD,Happiness
104_59,GOOD,GOOD,GOOD,Happiness
104_60,GOOD,GOOD,GOOD,Happiness
104_61,NOISY,GOOD,GOOD,Happiness
104_62,GOOD,GOOD,GOOD,Happiness
104_63,GOOD,GOOD,GOOD,Happiness
104_64,GOOD,GOOD,GOOD,Happiness
104_65,NOISY,GOOD,GOOD,Happiness
106_00,GOOD,GOOD,GOOD,Happiness
106_01,GOOD,GOOD,GOOD,Happiness
106_02,GOOD,GOOD,GOOD,Happiness
106_03,NOISY,GOOD,GOOD,Happiness
106_04,NOISY,GOOD,GOOD,Happiness
106_05,GOOD,GOOD,GOOD,Happiness
106_06,GOOD,GOOD,GOOD,Happiness
106_07,GOOD,GOOD,GOOD,Happiness
106_08,GOOD,GOOD,GOOD,Happiness
106_09,GOOD,GOOD,GOOD,Happiness
106_10,GOOD,GOOD,GOOD,Happiness
106_11,GOOD,GOOD,GOOD,Happiness
106_12,GOOD,GOOD,GOOD,Happiness
106_13,GOOD,GOOD,GOOD,Happiness
106_14,GOOD,GOOD,GOOD,Happiness
106_15,GOOD,GOOD,GOOD,Happiness
106_16,GOOD,GOOD,GOOD,Happiness
106_17,GOOD,GOOD,GOOD,Happiness
106_18,GOOD,GOOD,GOOD,Happiness
106_19,GOOD,GOOD,GOOD,Happiness
106_20,GOOD,GOOD,GOOD,Happiness
106_21,GOOD,GOOD,GOOD,Happiness
106_22,GOOD,GOOD,GOOD,Happiness
106_23,GOOD,GOOD,GOOD,Happiness
106_24,GOOD,GOOD,GOOD,Happiness
106_25,GOOD,GOOD,GOOD,Happiness
106_26,GOOD,GOOD,GOOD,Happiness
106_27,GOOD,GOOD,GOOD,Happiness
106_28,GOOD,GOOD,GOOD,Happiness
106_29,GOOD,GOOD,GOOD,Happiness
106_30,GOOD,GOOD,GOOD,Happiness
106_31,GOOD,GOOD,GOOD,Happiness
106_32,GOOD,GOOD,GOOD,Happiness
106_33,GOOD,GOOD,GOOD,Happiness
106_34,GOOD,GOOD,GOOD,Happiness
106_35,GOOD,GOOD,GOOD,Happiness
106_36,GOOD,GOOD,GOOD,Happiness
106_37,GOOD,GOOD,GOOD,Happiness
106_38,GOOD,GOOD,GOOD,Happiness
106_39,GOOD,GOOD,GOOD,Happiness
106_40,GOOD,GOOD,GOOD,Happiness
106_41,GOOD,GOOD,GOOD,Happiness
106_42,GOOD,GOOD,GOOD,Happiness
106_43,NOISY,GOOD,GOOD,Happiness
106_44,GOOD,GOOD,GOOD,Happiness
106_45,GOOD,GOOD,GOOD,Happiness
106_46,GOOD,GOOD,GOOD,Happiness
106_47,GOOD,GOOD,GOOD,Happiness
106_48,GOOD,GOOD,GOOD,Happiness
106_49,GOOD,GOOD,GOOD,Happiness
106_50,GOOD,GOOD,GOOD,Happiness
106_51,GOOD,GOOD,GOOD,Happiness
106_52,GOOD,GOOD,GOOD,Happiness
106_53,GOOD,GOOD,GOOD,Happiness
106_54,GOOD,GOOD,NOISY,Happiness
106_55,GOOD,GOOD,GOOD,Happiness
106_56,GOOD,GOOD,GOOD,Happiness
106_57,GOOD,GOOD,GOOD,Happiness
106_58,GOOD,GOOD,GOOD,Happiness
106_59,GOOD,GOOD,GOOD,Happiness
106_60,GOOD,GOOD,GOOD,Happiness
106_61,GOOD,GOOD,GOOD,Happiness
106_62,GOOD,GOOD,GOOD,Happiness
106_63,GOOD,GOOD,GOOD,Happiness
106_64,GOOD,GOOD,GOOD,Happiness
106_65,GOOD,GOOD,GOOD,Happiness
108_00,GOOD,GOOD,GOOD,Happiness
108_01,GOOD,GOOD,BAD,Happiness
108_02,GOOD,GOOD,GOOD,Happiness
108_03,GOOD,GOOD,GOOD,Happiness
108_04,GOOD,GOOD,GOOD,Happiness
108_05,GOOD,GOOD,GOOD,Happiness
108_06,GOOD,GOOD,GOOD,Happiness
108_07,GOOD,GOOD,GOOD,Happiness
108_08,GOOD,GOOD,GOOD,Happiness
108_09,GOOD,GOOD,GOOD,Happiness
108_10,GOOD,GOOD,GOOD,Happiness
108_11,GOOD,GOOD,GOOD,Happiness
108_12,GOOD,GOOD,GOOD,Happiness
108_13,GOOD,GOOD,GOOD,Happiness
108_14,GOOD,GOOD,GOOD,Happiness
108_15,GOOD,GOOD,GOOD,Happiness
108_16,GOOD,GOOD,GOOD,Happiness
108_17,GOOD,GOOD,GOOD,Happiness
108_18,GOOD,GOOD,GOOD,Happiness
108_19,GOOD,GOOD,GOOD,Happiness
108_20,GOOD,GOOD,GOOD,Happiness
108_21,GOOD,GOOD,GOOD,Happiness
108_22,GOOD,GOOD,GOOD,Happiness
108_23,GOOD,GOOD,GOOD,Happiness
108_24,GOOD,GOOD,GOOD,Happiness
108_25,GOOD,GOOD,GOOD,Happiness
108_26,GOOD,GOOD,GOOD,Happiness
108_27,GOOD,GOOD,GOOD,Happiness
108_28,GOOD,GOOD,GOOD,Happiness
108_29,GOOD,GOOD,GOOD,Happiness
108_30,GOOD,GOOD,GOOD,Happiness
108_31,GOOD,GOOD,GOOD,Happiness
108_32,GOOD,GOOD,GOOD,Happiness
108_33,GOOD,GOOD,GOOD,Happiness
108_34,GOOD,GOOD,GOOD,Happiness
108_35,GOOD,GOOD,GOOD,Happiness
108_36,GOOD,GOOD,GOOD,Happiness
108_37,GOOD,GOOD,GOOD,Happiness
108_38,GOOD,GOOD,GOOD,Happiness
108_39,GOOD,GOOD,GOOD,Happiness
108_40,GOOD,GOOD,GOOD,Happiness
108_41,GOOD,GOOD,GOOD,Happiness
108_42,GOOD,GOOD,GOOD,Happiness
108_43,GOOD,GOOD,GOOD,Happiness
108_44,GOOD,GOOD,GOOD,Happiness
108_45,GOOD,GOOD,GOOD,Happiness
108_46,GOOD,GOOD,GOOD,Happiness
108_47,GOOD,GOOD,GOOD,Happiness
108_48,GOOD,GOOD,GOOD,Happiness
108_49,GOOD,GOOD,GOOD,Happiness
108_50,GOOD,GOOD,GOOD,Happiness
108_51,GOOD,GOOD,GOOD,Happiness
108_52,GOOD,GOOD,GOOD,Happiness
108_53,GOOD,GOOD,GOOD,Happiness
108_54,GOOD,GOOD,GOOD,Happiness
108_55,GOOD,GOOD,GOOD,Happiness
108_56,GOOD,GOOD,GOOD,Happiness
108_57,GOOD,GOOD,GOOD,Happiness
108_58,GOOD,GOOD,GOOD,Happiness
108_59,GOOD,GOOD,GOOD,Happiness
108_60,GOOD,GOOD,GOOD,Happiness
108_61,GOOD,GOOD,GOOD,Happiness
108_62,GOOD,GOOD,GOOD,Happiness
108_63,GOOD,GOOD,GOOD,Happiness
108_64,GOOD,GOOD,GOOD,Happiness
108_65,NOISY,GOOD,GOOD,Happiness
110_00,GOOD,GOOD,GOOD,Happiness
110_01,GOOD,GOOD,GOOD,Happiness
110_02,NOISY,GOOD,GOOD,Happiness
110_03,NOISY,GOOD,GOOD,Happiness
110_04,GOOD,GOOD,GOOD,Happiness
110_05,GOOD,GOOD,GOOD,Happiness
110_06,GOOD,GOOD,GOOD,Happiness
110_07,NOISY,GOOD,GOOD,Happiness
110_08,GOOD,GOOD,GOOD,Happiness
110_09,GOOD,GOOD,GOOD,Happiness
110_10,GOOD,GOOD,GOOD,Happiness
110_11,GOOD,GOOD,GOOD,Happiness
110_12,GOOD,GOOD,GOOD,Happiness
110_13,GOOD,GOOD,GOOD,Happiness
110_14,GOOD,GOOD,GOOD,Happiness
110_15,GOOD,GOOD,GOOD,Happiness
110_16,GOOD,GOOD,GOOD,Happiness
110_17,NOISY,GOOD,GOOD,Happiness
110_18,GOOD,GOOD,GOOD,Happiness
110_19,GOOD,GOOD,GOOD,Happiness
110_20,GOOD,GOOD,GOOD,Happiness
110_21,GOOD,GOOD,GOOD,Happiness
110_22,GOOD,GOOD,GOOD,Happiness
110_23,GOOD,GOOD,GOOD,Happiness
110_24,GOOD,GOOD,GOOD,Happiness
110_25,GOOD,GOOD,GOOD,Happiness
110_26,GOOD,GOOD,GOOD,Happiness
110_27,GOOD,GOOD,GOOD,Happiness
110_28,GOOD,GOOD,GOOD,Happiness
110_29,GOOD,GOOD,GOOD,Happiness
110_30,GOOD,GOOD,GOOD,Happiness
110_31,GOOD,GOOD,GOOD,Happiness
110_32,GOOD,GOOD,GOOD,Happiness
110_33,NOISY,GOOD,GOOD,Happiness
110_34,GOOD,GOOD,GOOD,Happiness
110_35,GOOD,GOOD,GOOD,Happiness
110_36,GOOD,GOOD,GOOD,Happiness
110_37,GOOD,GOOD,GOOD,Happiness
110_38,GOOD,GOOD,GOOD,Happiness
110_39,GOOD,GOOD,GOOD,Happiness
110_40,GOOD,GOOD,GOOD,Happiness
110_41,GOOD,GOOD,GOOD,Happiness
110_42,GOOD,GOOD,GOOD,Happiness
110_43,GOOD,GOOD,GOOD,Happiness
110_44,GOOD,GOOD,GOOD,Happiness
110_45,GOOD,GOOD,GOOD,Happiness
110_46,GOOD,GOOD,GOOD,Happiness
110_47,GOOD,GOOD,GOOD,Happiness
110_48,GOOD,GOOD,GOOD,Happiness
110_49,GOOD,GOOD,GOOD,Happiness
110_50,GOOD,GOOD,GOOD,Happiness
110_51,GOOD,GOOD,GOOD,Happiness
110_52,GOOD,GOOD,GOOD,Happiness
110_53,GOOD,GOOD,GOOD,Happiness
110_54,GOOD,GOOD,GOOD,Happiness
110_55,GOOD,GOOD,GOOD,Happiness
110_56,GOOD,GOOD,GOOD,Happiness
110_57,GOOD,GOOD,GOOD,Happiness
110_58,GOOD,GOOD,GOOD,Happiness
110_59,GOOD,GOOD,GOOD,Happiness
110_60,GOOD,GOOD,GOOD,Happiness
110_61,GOOD,GOOD,GOOD,Happiness
110_62,GOOD,GOOD,GOOD,Happiness
110_63,GOOD,GOOD,GOOD,Happiness
110_64,GOOD,GOOD,GOOD,Happiness
110_65,GOOD,GOOD,GOOD,Happiness
112_00,GOOD,GOOD,GOOD,Sadness
112_01,GOOD,GOOD,GOOD,Sadness
112_02,GOOD,GOOD,GOOD,Sadness
112_03,GOOD,GOOD,GOOD,Sadness
112_04,GOOD,GOOD,GOOD,Sadness
112_05,GOOD,GOOD,GOOD,Sadness
112_06,GOOD,GOOD,GOOD,Sadness
112_07,GOOD,GOOD,GOOD,Sadness
112_08,GOOD,GOOD,GOOD,Sadness
112_09,GOOD,GOOD,GOOD,Sadness
112_10,GOOD,GOOD,GOOD,Sadness
112_11,GOOD,GOOD,GOOD,Sadness
112_12,GOOD,GOOD,BAD,Sadness
112_13,GOOD,GOOD,GOOD,Sadness
112_14,GOOD,GOOD,GOOD,Sadness
112_15,GOOD,GOOD,GOOD,Sadness
112_16,GOOD,GOOD,GOOD,Sadness
112_17,GOOD,GOOD,GOOD,Sadness
112_18,GOOD,GOOD,GOOD,Sadness
112_19,GOOD,GOOD,GOOD,Sadness
112_20,GOOD,GOOD,GOOD,Sadness
112_21,GOOD,GOOD,GOOD,Sadness
112_22,GOOD,GOOD,GOOD,Sadness
112_23,GOOD,GOOD,GOOD,Sadness
112_24,GOOD,GOOD,GOOD,Sadness
112_25,GOOD,GOOD,GOOD,Sadness
112_26,GOOD,GOOD,GOOD,Sadness
112_27,GOOD,GOOD,GOOD,Sadness
112_28,GOOD,GOOD,GOOD,Sadness
112_29,GOOD,GOOD,GOOD,Sadness
112_30,GOOD,GOOD,GOOD,Sadness
112_31,GOOD,GOOD,GOOD,Sadness
112_32,GOOD,GOOD,GOOD,Sadness
112_33,GOOD,GOOD,GOOD,Sadness
112_34,GOOD,GOOD,GOOD,Sadness
112_35,GOOD,GOOD,GOOD,Sadness
112_36,GOOD,GOOD,GOOD,Sadness
112_37,GOOD,GOOD,GOOD,Sadness
112_38,GOOD,GOOD,GOOD,Sadness
112_39,GOOD,GOOD,GOOD,Sadness
112_40,GOOD,GOOD,GOOD,Sadness
112_41,GOOD,GOOD,GOOD,Sadness
112_42,GOOD,GOOD,GOOD,Sadness
112_43,NOISY,GOOD,GOOD,Sadness
112_44,NOISY,GOOD,GOOD,Sadness
112_45,NOISY,GOOD,GOOD,Sadness
112_46,NOISY,GOOD,GOOD,Sadness
112_47,GOOD,GOOD,GOOD,Sadness
112_48,GOOD,GOOD,GOOD,Sadness
112_49,GOOD,GOOD,GOOD,Sadness
112_50,GOOD,GOOD,GOOD,Sadness
112_51,GOOD,GOOD,GOOD,Sadness
112_52,GOOD,GOOD,GOOD,Sadness
112_53,GOOD,GOOD,GOOD,Sadness
112_54,GOOD,GOOD,GOOD,Sadness
112_55,GOOD,GOOD,GOOD,Sadness
112_56,GOOD,GOOD,GOOD,Sadness
112_57,GOOD,GOOD,GOOD,Sadness
112_58,GOOD,GOOD,GOOD,Sadness
112_59,NOISY,GOOD,GOOD,Sadness
112_60,GOOD,GOOD,GOOD,Sadness
112_61,NOISY,GOOD,GOOD,Sadness
112_62,NOISY,GOOD,GOOD,Sadness
112_63,NOISY,GOOD,GOOD,Sadness
112_64,NOISY,GOOD,GOOD,Sadness
112_65,NOISY,GOOD,GOOD,Sadness
114_00,NOISY,GOOD,GOOD,Sadness
114_01,NOISY,GOOD,GOOD,Sadness
114_02,NOISY,GOOD,GOOD,Sadness
114_03,NOISY,GOOD,GOOD,Sadness
114_04,NOISY,GOOD,GOOD,Sadness
114_05,NOISY,GOOD,GOOD,Sadness
114_06,NOISY,GOOD,GOOD,Sadness
114_07,NOISY,GOOD,GOOD,Sadness
114_08,NOISY,GOOD,GOOD,Sadness
114_09,NOISY,GOOD,GOOD,Sadness
114_10,NOISY,GOOD,GOOD,Sadness
114_11,NOISY,GOOD,GOOD,Sadness
114_12,GOOD,GOOD,GOOD,Sadness
114_13,NOISY,GOOD,GOOD,Sadness
114_14,NOISY,GOOD,GOOD,Sadness
114_15,GOOD,GOOD,GOOD,Sadness
114_16,GOOD,GOOD,GOOD,Sadness
114_17,GOOD,GOOD,GOOD,Sadness
114_18,NOISY,GOOD,GOOD,Sadness
114_19,NOISY,GOOD,GOOD,Sadness
114_20,GOOD,GOOD,GOOD,Sadness
114_21,NOISY,GOOD,GOOD,Sadness
114_22,NOISY,GOOD,GOOD,Sadness
114_23,GOOD,GOOD,GOOD,Sadness
114_24,NOISY,GOOD,GOOD,Sadness
114_25,NOISY,GOOD,GOOD,Sadness
114_26,NOISY,GOOD,GOOD,Sadness
114_27,NOISY,GOOD,GOOD,Sadness
114_28,GOOD,GOOD,GOOD,Sadness
114_29,GOOD,GOOD,GOOD,Sadness
114_30,GOOD,GOOD,GOOD,Sadness
114_31,GOOD,GOOD,GOOD,Sadness
114_32,GOOD,GOOD,GOOD,Sadness
114_33,GOOD,GOOD,GOOD,Sadness
114_34,GOOD,GOOD,GOOD,Sadness
114_35,GOOD,GOOD,GOOD,Sadness
114_36,GOOD,GOOD,GOOD,Sadness
114_37,GOOD,GOOD,GOOD,Sadness
114_38,GOOD,GOOD,GOOD,Sadness
114_39,GOOD,GOOD,GOOD,Sadness
114_40,GOOD,GOOD,GOOD,Sadness
114_41,GOOD,GOOD,GOOD,Sadness
114_42,GOOD,GOOD,GOOD,Sadness
114_43,GOOD,GOOD,GOOD,Sadness
114_44,GOOD,GOOD,GOOD,Sadness
114_45,GOOD,GOOD,GOOD,Sadness
114_46,GOOD,GOOD,GOOD,Sadness
114_47,GOOD,GOOD,GOOD,Sadness
114_48,GOOD,GOOD,GOOD,Sadness
114_49,GOOD,GOOD,GOOD,Sadness
114_50,GOOD,GOOD,GOOD,Sadness
114_51,GOOD,GOOD,GOOD,Sadness
114_52,GOOD,GOOD,GOOD,Sadness
114_53,GOOD,GOOD,GOOD,Sadness
114_54,GOOD,GOOD,GOOD,Sadness
114_55,GOOD,GOOD,GOOD,Sadness
114_56,GOOD,GOOD,GOOD,Sadness
114_57,GOOD,GOOD,GOOD,Sadness
114_58,GOOD,GOOD,GOOD,Sadness
114_59,GOOD,GOOD,GOOD,Sadness
114_60,GOOD,GOOD,GOOD,Sadness
114_61,GOOD,GOOD,GOOD,Sadness
114_62,GOOD,GOOD,GOOD,Sadness
114_63,GOOD,GOOD,GOOD,Sadness
114_64,GOOD,GOOD,GOOD,Sadness
114_65,GOOD,GOOD,GOOD,Sadness
116_00,GOOD,GOOD,GOOD,Sadness
116_01,GOOD,GOOD,GOOD,Sadness
116_02,GOOD,GOOD,GOOD,Sadness
116_03,GOOD,GOOD,GOOD,Sadness
116_04,GOOD,GOOD,GOOD,Sadness
116_05,GOOD,GOOD,GOOD,Sadness
116_06,GOOD,GOOD,GOOD,Sadness
116_07,GOOD,GOOD,GOOD,Sadness
116_08,GOOD,GOOD,GOOD,Sadness
116_09,GOOD,GOOD,GOOD,Sadness
116_10,GOOD,GOOD,GOOD,Sadness
116_11,GOOD,GOOD,GOOD,Sadness
116_12,GOOD,GOOD,GOOD,Sadness
116_13,GOOD,GOOD,GOOD,Sadness
116_14,GOOD,GOOD,GOOD,Sadness
116_15,GOOD,GOOD,GOOD,Sadness
116_16,GOOD,GOOD,GOOD,Sadness
116_17,GOOD,GOOD,GOOD,Sadness
116_18,GOOD,GOOD,GOOD,Sadness
116_19,GOOD,GOOD,GOOD,Sadness
116_20,GOOD,GOOD,GOOD,Sadness
116_21,GOOD,GOOD,GOOD,Sadness
116_22,GOOD,GOOD,GOOD,Sadness
116_23,GOOD,GOOD,GOOD,Sadness
116_24,GOOD,GOOD,GOOD,Sadness
116_25,GOOD,GOOD,GOOD,Sadness
116_26,GOOD,GOOD,GOOD,Sadness
116_27,GOOD,GOOD,GOOD,Sadness
116_28,GOOD,GOOD,GOOD,Sadness
116_29,GOOD,GOOD,GOOD,Sadness
116_30,GOOD,GOOD,GOOD,Sadness
116_31,GOOD,GOOD,GOOD,Sadness
116_32,GOOD,GOOD,GOOD,Sadness
116_33,GOOD,GOOD,GOOD,Sadness
116_34,GOOD,GOOD,GOOD,Sadness
116_35,GOOD,GOOD,GOOD,Sadness
116_36,NOISY,GOOD,GOOD,Sadness
116_37,NOISY,GOOD,GOOD,Sadness
116_38,NOISY,GOOD,GOOD,Sadness
116_39,NOISY,GOOD,GOOD,Sadness
116_40,NOISY,GOOD,GOOD,Sadness
116_41,GOOD,GOOD,GOOD,Sadness
116_42,NOISY,GOOD,GOOD,Sadness
116_43,NOISY,GOOD,GOOD,Sadness
116_44,NOISY,GOOD,GOOD,Sadness
116_45,GOOD,GOOD,GOOD,Sadness
116_46,NOISY,GOOD,GOOD,Sadness
116_47,NOISY,GOOD,GOOD,Sadness
116_48,NOISY,GOOD,GOOD,Sadness
116_49,NOISY,GOOD,GOOD,Sadness
116_50,NOISY,GOOD,GOOD,Sadness
116_51,NOISY,GOOD,GOOD,Sadness
116_52,NOISY,GOOD,GOOD,Sadness
116_53,NOISY,GOOD,GOOD,Sadness
116_54,NOISY,GOOD,GOOD,Sadness
116_55,NOISY,GOOD,GOOD,Sadness
116_56,NOISY,GOOD,GOOD,Sadness
116_57,NOISY,GOOD,GOOD,Sadness
116_58,NOISY,GOOD,GOOD,Sadness
116_59,NOISY,GOOD,GOOD,Sadness
116_60,NOISY,GOOD,GOOD,Sadness
116_61,NOISY,GOOD,GOOD,Sadness
116_62,NOISY,GOOD,GOOD,Sadness
116_63,NOISY,GOOD,GOOD,Sadness
116_64,NOISY,GOOD,GOOD,Sadness
116_65,NOISY,GOOD,GOOD,Sadness
118_00,GOOD,GOOD,GOOD,Sadness
118_01,GOOD,GOOD,GOOD,Sadness
118_02,NOISY,GOOD,GOOD,Sadness
118_03,NOISY,GOOD,GOOD,Sadness
118_04,NOISY,GOOD,GOOD,Sadness
118_05,NOISY,GOOD,GOOD,Sadness
118_06,NOISY,GOOD,GOOD,Sadness
118_07,GOOD,GOOD,GOOD,Sadness
118_08,GOOD,GOOD,GOOD,Sadness
118_09,GOOD,GOOD,GOOD,Sadness
118_10,GOOD,GOOD,GOOD,Sadness
118_11,GOOD,GOOD,GOOD,Sadness
118_12,GOOD,GOOD,GOOD,Sadness
118_13,GOOD,GOOD,GOOD,Sadness
118_14,GOOD,GOOD,GOOD,Sadness
118_15,GOOD,GOOD,GOOD,Sadness
118_16,GOOD,GOOD,GOOD,Sadness
118_17,GOOD,GOOD,GOOD,Sadness
