window_id,video_flag,audio_flag,eeg_flag,window_emotion
106_30,GOOD,GOOD,GOOD,Happiness
106_31,GOOD,GOOD,GOOD,Happiness
106_32,GOOD,GOOD,GOOD,Happiness
106_33,GOOD,GOOD,GOOD,Happiness
106_34,GOOD,GOOD,GOOD,Happiness
106_35,GOOD,GOOD,GOOD,Happiness
106_36,GOOD,GOOD,GOOD,Happiness
106_37,GOOD,GOOD,GOOD,Happiness
106_38,GOOD,GOOD,BAD,Happiness
106_39,GOOD,GOOD,GOOD,Happiness
106_40,GOOD,GOOD,GOOD,Happiness
106_41,GOOD,GOOD,GOOD,Happiness
106_42,GOOD,GOOD,GOOD,Happiness
106_43,GOOD,GOOD,GOOD,Happiness
106_44,GOOD,GOOD,GOOD,Happiness
106_45,GOOD,GOOD,GOOD,Happiness
106_46,GOOD,GOOD,GOOD,Happiness
106_47,GOOD,GOOD,GOOD,Happiness
106_48,GOOD,GOOD,GOOD,Happiness
106_49,GOOD,GOOD,GOOD,Happiness
106_50,GOOD,GOOD,GOOD,Happiness
106_51,GOOD,GOOD,GOOD,Happiness
106_52,GOOD,GOOD,GOOD,Happiness
106_53,GOOD,GOOD,GOOD,Happiness
106_54,GOOD,GOOD,GOOD,Happiness
106_55,GOOD,GOOD,GOOD,Happiness
106_56,GOOD,GOOD,GOOD,Happiness
106_57,GOOD,GOOD,GOOD,Happiness
106_58,GOOD,GOOD,GOOD,Happiness
106_59,GOOD,GOOD,GOOD,Happiness
106_60,GOOD,GOOD,GOOD,Happiness
106_61,GOOD,GOOD,GOOD,Happiness
106_62,GOOD,GOOD,GOOD,Happiness
106_63,GOOD,GOOD,GOOD,Happiness
106_64,GOOD,GOOD,GOOD,Happiness
106_65,GOOD,GOOD,GOOD,Happiness
107_00,GOOD,,GOOD,Happiness
107_01,GOOD,,GOOD,Happiness
107_02,GOOD,,GOOD,Happiness
107_03,GOOD,,GOOD,Happiness
107_04,GOOD,,GOOD,Happiness
107_05,GOOD,,GOOD,Happiness
107_06,GOOD,,GOOD,Happiness
107_07,GOOD,,GOOD,Happiness
107_08,GOOD,,GOOD,Happiness
107_09,GOOD,,GOOD,Happiness
107_10,GOOD,,GOOD,Happiness
107_11,GOOD,,GOOD,Happiness
107_12,GOOD,,GOOD,Happiness
107_13,GOOD,,GOOD,Happiness
107_14,GOOD,,GOOD,Happiness
107_15,GOOD,,GOOD,Happiness
107_16,GOOD,,GOOD,Happiness
107_17,GOOD,,GOOD,Happiness
107_18,GOOD,,GOOD,Happiness
107_19,GOOD,,GOOD,Happiness
107_20,GOOD,,GOOD,Happiness
107_21,GOOD,,GOOD,Happiness
107_22,GOOD,,GOOD,Happiness
107_23,GOOD,,GOOD,Happiness
107_24,GOOD,,GOOD,Happiness
107_25,GOOD,,GOOD,Happiness
107_26,GOOD,,GOOD,Happiness
107_27,GOOD,,GOOD,Happiness
107_28,GOOD,,GOOD,Happiness
107_29,GOOD,,GOOD,Happiness
107_30,GOOD,,GOOD,Happiness
107_31,GOOD,,GOOD,Happiness
107_32,GOOD,,GOOD,Happiness
107_33,GOOD,,GOOD,Happiness
107_34,GOOD,,GOOD,Happiness
107_35,GOOD,,GOOD,Happiness
107_36,GOOD,,GOOD,Happiness
107_37,GOOD,,GOOD,Happiness
107_38,GOOD,,GOOD,Happiness
107_39,GOOD,,GOOD,Happiness
107_40,GOOD,,GOOD,Happiness
107_41,GOOD,,GOOD,Happiness
107_42,GOOD,,GOOD,Happiness
107_43,GOOD,,GOOD,Happiness
107_44,GOOD,,GOOD,Happiness
107_45,GOOD,,GOOD,Happiness
107_46,GOOD,,GOOD,Happiness
107_47,GOOD,,GOOD,Happiness
107_48,GOOD,,GOOD,Happiness
107_49,GOOD,,GOOD,Happiness
107_50,GOOD,,GOOD,Happiness
107_51,GOOD,,GOOD,Happiness
107_52,GOOD,,GOOD,Happiness
107_53,GOOD,,GOOD,Happiness
107_54,GOOD,,GOOD,Happiness
107_55,GOOD,,GOOD,Happiness
107_56,GOOD,,GOOD,Happiness
107_57,GOOD,,GOOD,Happiness
107_58,GOOD,,GOOD,Happiness
107_59,GOOD,,GOOD,Happiness
107_60,GOOD,,GOOD,Happiness
107_61,GOOD,,GOOD,Happiness
107_62,GOOD,,GOOD,Happiness
107_63,GOOD,,GOOD,Happiness
107_64,GOOD,,GOOD,Happiness
107_65,GOOD,,GOOD,Happiness
108_00,GOOD,GOOD,GOOD,Happiness
108_01,GOOD,GOOD,GOOD,Happiness
108_02,GOOD,GOOD,GOOD,Happiness
108_03,GOOD,GOOD,GOOD,Happiness
108_04,GOOD,GOOD,GOOD,Happiness
108_05,GOOD,GOOD,GOOD,Happiness
108_06,GOOD,GOOD,GOOD,Happiness
108_07,GOOD,GOOD,GOOD,Happiness
108_08,GOOD,GOOD,GOOD,Happiness
108_09,GOOD,GOOD,GOOD,Happiness
108_10,GOOD,GOOD,GOOD,Happiness
108_11,GOOD,GOOD,GOOD,Happiness
108_12,GOOD,GOOD,GOOD,Happiness
108_13,GOOD,GOOD,GOOD,Happiness
108_14,GOOD,GOOD,GOOD,Happiness
108_15,GOOD,GOOD,GOOD,Happiness
108_16,GOOD,GOOD,GOOD,Happiness
108_17,GOOD,GOOD,GOOD,Happiness
108_18,GOOD,GOOD,GOOD,Happiness
108_19,GOOD,GOOD,GOOD,Happiness
108_20,GOOD,GOOD,GOOD,Happiness
108_21,GOOD,GOOD,GOOD,Happiness
108_22,GOOD,GOOD,GOOD,Happiness
108_23,GOOD,GOOD,GOOD,Happiness
108_24,GOOD,GOOD,GOOD,Happiness
108_25,GOOD,GOOD,GOOD,Happiness
108_26,GOOD,GOOD,GOOD,Happiness
108_27,GOOD,GOOD,GOOD,Happiness
108_28,GOOD,GOOD,GOOD,Happiness
108_29,GOOD,GOOD,GOOD,Happiness
108_30,GOOD,GOOD,GOOD,Happiness
108_31,GOOD,GOOD,GOOD,Happiness
108_32,GOOD,GOOD,GOOD,Happiness
108_33,GOOD,GOOD,GOOD,Happiness
108_34,GOOD,GOOD,GOOD,Happiness
108_35,GOOD,GOOD,GOOD,Happiness
108_36,GOOD,GOOD,GOOD,Happiness
108_37,GOOD,GOOD,GOOD,Happiness
108_38,GOOD,GOOD,GOOD,Happiness
108_39,GOOD,GOOD,GOOD,Happiness
108_40,GOOD,GOOD,GOOD,Happiness
108_41,GOOD,GOOD,GOOD,Happiness
108_42,GOOD,GOOD,GOOD,Happiness
108_43,GOOD,GOOD,GOOD,Happiness
108_44,GOOD,GOOD,GOOD,Happiness
108_45,GOOD,GOOD,GOOD,Happiness
108_46,GOOD,GOOD,GOOD,Happiness
108_47,GOOD,GOOD,GOOD,Happiness
108_48,GOOD,GOOD,GOOD,Happiness
108_49,GOOD,GOOD,GOOD,Happiness
108_50,GOOD,GOOD,GOOD,Happiness
108_51,GOOD,GOOD,GOOD,Happiness
108_52,GOOD,GOOD,GOOD,Happiness
108_53,GOOD,GOOD,GOOD,Happiness
108_54,GOOD,GOOD,GOOD,Happiness
108_55,GOOD,GOOD,GOOD,Happiness
108_56,GOOD,GOOD,GOOD,Happiness
108_57,GOOD,GOOD,GOOD,Happiness
108_58,GOOD,GOOD,GOOD,Happiness
108_59,GOOD,GOOD,GOOD,Happiness
108_60,GOOD,GOOD,GOOD,Happiness
108_61,GOOD,GOOD,GOOD,Happiness
108_62,GOOD,GOOD,GOOD,Happiness
108_63,GOOD,GOOD,GOOD,Happiness
108_64,GOOD,GOOD,GOOD,Happiness
108_65,GOOD,GOOD,GOOD,Happiness
109_00,GOOD,,GOOD,Happiness
109_01,GOOD,,GOOD,Happiness
109_02,GOOD,,GOOD,Happiness
109_03,GOOD,,GOOD,Happiness
109_04,GOOD,,GOOD,Happiness
109_05,GOOD,,GOOD,Happiness
109_06,GOOD,,GOOD,Happiness
109_07,GOOD,,GOOD,Happiness
109_08,GOOD,,GOOD,Happiness
109_09,GOOD,,GOOD,Happiness
109_10,GOOD,,GOOD,Happiness
109_11,GOOD,,GOOD,Happiness
109_12,GOOD,,GOOD,Happiness
109_13,GOOD,,GOOD,Happiness
109_14,GOOD,,GOOD,Happiness
109_15,GOOD,,GOOD,Happiness
109_16,GOOD,,GOOD,Happiness
109_17,GOOD,,GOOD,Happiness
109_18,GOOD,,GOOD,Happiness
109_19,GOOD,,GOOD,Happiness
109_20,GOOD,,GOOD,Happiness
109_21,GOOD,,GOOD,Happiness
109_22,GOOD,,GOOD,Happiness
109_23,GOOD,,GOOD,Happiness
109_24,GOOD,,GOOD,Happiness
109_25,GOOD,,GOOD,Happiness
109_26,GOOD,,GOOD,Happiness
109_27,GOOD,,GOOD,Happiness
109_28,GOOD,,GOOD,Happiness
109_29,GOOD,,GOOD,Happiness
109_30,GOOD,,GOOD,Happiness
109_31,GOOD,,GOOD,Happiness
109_32,GOOD,,GOOD,Happiness
109_33,GOOD,,GOOD,Happiness
109_34,GOOD,,GOOD,Happiness
109_35,GOOD,,GOOD,Happiness
109_36,GOOD,,GOOD,Happiness
109_37,GOOD,,GOOD,Happiness
109_38,GOOD,,GOOD,Happiness
109_39,GOOD,,GOOD,Happiness
109_40,GOOD,,GOOD,Happiness
109_41,GOOD,,GOOD,Happiness
109_42,GOOD,,GOOD,Happiness
109_43,GOOD,,GOOD,Happiness
109_44,GOOD,,GOOD,Happiness
109_45,GOOD,,GOOD,Happiness
109_46,GOOD,,GOOD,Happiness
109_47,GOOD,,GOOD,Happiness
109_48,GOOD,,GOOD,Happiness
109_49,GOOD,,GOOD,Happiness
109_50,GOOD,,GOOD,Happiness
109_51,GOOD,,GOOD,Happiness
109_52,GOOD,,GOOD,Happiness
109_53,GOOD,,GOOD,Happiness
109_54,GOOD,,GOOD,Happiness
109_55,GOOD,,GOOD,Happiness
109_56,GOOD,,GOOD,Happiness
109_57,GOOD,,GOOD,Happiness
109_58,GOOD,,GOOD,Happiness
109_59,GOOD,,GOOD,Happiness
109_60,GOOD,,GOOD,Happiness
109_61,GOOD,,GOOD,Happiness
109_62,GOOD,,GOOD,Happiness
109_63,GOOD,,GOOD,Happiness
109_64,GOOD,,GOOD,Happiness
109_65,GOOD,,GOOD,Happiness
110_00,GOOD,GOOD,GOOD,Happiness
110_01,GOOD,GOOD,GOOD,Happiness
110_02,GOOD,GOOD,GOOD,Happiness
110_03,GOOD,GOOD,GOOD,Happiness
110_04,GOOD,GOOD,GOOD,Happiness
110_05,GOOD,GOOD,GOOD,Happiness
110_06,GOOD,GOOD,GOOD,Happiness
110_07,GOOD,GOOD,GOOD,Happiness
110_08,GOOD,GOOD,GOOD,Happiness
110_09,GOOD,GOOD,GOOD,Happiness
110_10,GOOD,GOOD,GOOD,Happiness
110_11,GOOD,GOOD,GOOD,Happiness
110_12,GOOD,GOOD,GOOD,Happiness
110_13,GOOD,GOOD,GOOD,Happiness
110_14,GOOD,GOOD,GOOD,Happiness
110_15,GOOD,GOOD,GOOD,Happiness
110_16,GOOD,GOOD,GOOD,Happiness
110_17,GOOD,GOOD,GOOD,Happiness
110_18,GOOD,GOOD,GOOD,Happiness
110_19,GOOD,GOOD,GOOD,Happiness
110_20,GOOD,GOOD,GOOD,Happiness
110_21,GOOD,GOOD,GOOD,Happiness
110_22,GOOD,GOOD,GOOD,Happiness
110_23,GOOD,GOOD,GOOD,Happiness
110_24,GOOD,GOOD,GOOD,Happiness
110_25,GOOD,GOOD,GOOD,Happiness
110_26,GOOD,GOOD,GOOD,Happiness
110_27,GOOD,GOOD,GOOD,Happiness
110_28,GOOD,GOOD,NOISY,Happiness
110_29,GOOD,GOOD,GOOD,Happiness
110_30,GOOD,GOOD,GOOD,Happiness
110_31,GOOD,GOOD,GOOD,Happiness
110_32,GOOD,GOOD,GOOD,Happiness
110_33,GOOD,GOOD,GOOD,Happiness
110_34,GOOD,GOOD,GOOD,Happiness
110_35,GOOD,GOOD,GOOD,Happiness
110_36,GOOD,GOOD,GOOD,Happiness
110_37,GOOD,GOOD,GOOD,Happiness
110_38,GOOD,GOOD,GOOD,Happiness
110_39,GOOD,GOOD,GOOD,Happiness
110_40,GOOD,GOOD,GOOD,Happiness
110_41,GOOD,GOOD,GOOD,Happiness
110_42,GOOD,GOOD,GOOD,Happiness
110_43,GOOD,GOOD,GOOD,Happiness
110_44,GOOD,GOOD,GOOD,Happiness
110_45,GOOD,GOOD,GOOD,Happiness
110_46,GOOD,GOOD,GOOD,Happiness
110_47,GOOD,GOOD,GOOD,Happiness
110_48,GOOD,GOOD,GOOD,Happiness
110_49,GOOD,GOOD,GOOD,Happiness
110_50,GOOD,GOOD,GOOD,Happiness
110_51,GOOD,GOOD,GOOD,Happiness
110_52,GOOD,GOOD,GOOD,Happiness
110_53,GOOD,GOOD,GOOD,Happiness
110_54,GOOD,GOOD,GOOD,Happiness
110_55,GOOD,GOOD,GOOD,Happiness
110_56,GOOD,GOOD,GOOD,Happiness
110_57,GOOD,GOOD,GOOD,Happiness
110_58,GOOD,GOOD,GOOD,Happiness
110_59,GOOD,GOOD,GOOD,Happiness
110_60,GOOD,GOOD,GOOD,Happiness
110_61,GOOD,GOOD,GOOD,Happiness
110_62,GOOD,GOOD,GOOD,Happiness
110_63,GOOD,GOOD,GOOD,Happiness
110_64,GOOD,GOOD,GOOD,Happiness
110_65,GOOD,GOOD,GOOD,Happiness
111_00,GOOD,,GOOD,Sadness
111_01,GOOD,,GOOD,Sadness
111_02,GOOD,,GOOD,Sadness
111_03,GOOD,,GOOD,Sadness
111_04,GOOD,,GOOD,Sadness
111_05,GOOD,,GOOD,Sadness
111_06,GOOD,,GOOD,Sadness
111_07,GOOD,,GOOD,Sadness
111_08,GOOD,,GOOD,Sadness
111_09,GOOD,,GOOD,Sadness
111_10,GOOD,,GOOD,Sadness
111_11,GOOD,,GOOD,Sadness
111_12,GOOD,,GOOD,Sadness
111_13,GOOD,,GOOD,Sadness
111_14,GOOD,,GOOD,Sadness
111_15,GOOD,,GOOD,Sadness
111_16,GOOD,,GOOD,Sadness
111_17,GOOD,,GOOD,Sadness
111_18,GOOD,,GOOD,Sadness
111_19,GOOD,,GOOD,Sadness
111_20,GOOD,,GOOD,Sadness
111_21,GOOD,,GOOD,Sadness
111_22,GOOD,,GOOD,Sadness
111_23,GOOD,,GOOD,Sadness
111_24,GOOD,,GOOD,Sadness
111_25,GOOD,,GOOD,Sadness
111_26,GOOD,,GOOD,Sadness
111_27,GOOD,,GOOD,Sadness
111_28,GOOD,,GOOD,Sadness
111_29,GOOD,,GOOD,Sadness
111_30,GOOD,,GOOD,Sadness
111_31,GOOD,,GOOD,Sadness
111_32,GOOD,,GOOD,Sadness
111_33,GOOD,,GOOD,Sadness
111_34,GOOD,,GOOD,Sadness
111_35,GOOD,,GOOD,Sadness
111_36,GOOD,,GOOD,Sadness
111_37,GOOD,,GOOD,Sadness
111_38,GOOD,,GOOD,Sadness
111_39,GOOD,,GOOD,Sadness
111_40,GOOD,,GOOD,Sadness
111_41,GOOD,,GOOD,Sadness
111_42,GOOD,,GOOD,Sadness
111_43,GOOD,,GOOD,Sadness
111_44,GOOD,,GOOD,Sadness
111_45,GOOD,,GOOD,Sadness
111_46,GOOD,,GOOD,Sadness
111_47,GOOD,,GOOD,Sadness
111_48,GOOD,,GOOD,Sadness
111_49,GOOD,,GOOD,Sadness
111_50,GOOD,,GOOD,Sadness
111_51,GOOD,,GOOD,Sadness
111_52,GOOD,,GOOD,Sadness
111_53,GOOD,,GOOD,Sadness
111_54,GOOD,,GOOD,Sadness
111_55,GOOD,,GOOD,Sadness
111_56,GOOD,,GOOD,Sadness
111_57,GOOD,,GOOD,Sadness
111_58,GOOD,,GOOD,Sadness
111_59,GOOD,,GOOD,Sadness
111_60,GOOD,,GOOD,Sadness
111_61,GOOD,,GOOD,Sadness
111_62,GOOD,,GOOD,Sadness
111_63,GOOD,,GOOD,Sadness
111_64,GOOD,,GOOD,Sadness
111_65,GOOD,,GOOD,Sadness
112_00,GOOD,GOOD,GOOD,Sadness
112_01,GOOD,GOOD,GOOD,Sadness
112_02,GOOD,GOOD,GOOD,Sadness
112_03,GOOD,GOOD,GOOD,Sadness
112_04,GOOD,GOOD,GOOD,Sadness
112_05,GOOD,GOOD,GOOD,Sadness
112_06,GOOD,GOOD,GOOD,Sadness
112_07,GOOD,GOOD,GOOD,Sadness
112_08,GOOD,GOOD,GOOD,Sadness
112_09,GOOD,GOOD,GOOD,Sadness
112_10,GOOD,GOOD,GOOD,Sadness
112_11,GOOD,GOOD,GOOD,Sadness
112_12,GOOD,GOOD,GOOD,Sadness
112_13,GOOD,GOOD,GOOD,Sadness
112_14,GOOD,GOOD,GOOD,Sadness
112_15,GOOD,GOOD,GOOD,Sadness
112_16,GOOD,GOOD,GOOD,Sadness
112_17,GOOD,GOOD,GOOD,Sadness
112_18,GOOD,GOOD,GOOD,Sadness
112_19,GOOD,GOOD,GOOD,Sadness
112_20,GOOD,GOOD,GOOD,Sadness
112_21,GOOD,GOOD,GOOD,Sadness
112_22,GOOD,GOOD,GOOD,Sadness
112_23,GOOD,GOOD,GOOD,Sadness
112_24,GOOD,GOOD,GOOD,Sadness
112_25,GOOD,GOOD,GOOD,Sadness
112_26,GOOD,GOOD,GOOD,Sadness
112_27,GOOD,GOOD,GOOD,Sadness
112_28,GOOD,GOOD,GOOD,Sadness
112_29,GOOD,GOOD,GOOD,Sadness
112_30,GOOD,GOOD,GOOD,Sadness
112_31,GOOD,GOOD,GOOD,Sadness
112_32,GOOD,GOOD,GOOD,Sadness
112_33,GOOD,GOOD,GOOD,Sadness
112_34,GOOD,GOOD,GOOD,Sadness
112_35,GOOD,GOOD,GOOD,Sadness
112_36,GOOD,GOOD,GOOD,Sadness
112_37,GOOD,GOOD,GOOD,Sadness
112_38,GOOD,GOOD,GOOD,Sadness
112_39,GOOD,GOOD,GOOD,Sadness
112_40,GOOD,GOOD,GOOD,Sadness
112_41,GOOD,GOOD,GOOD,Sadness
112_42,GOOD,GOOD,GOOD,Sadness
112_43,GOOD,GOOD,GOOD,Sadness
112_44,GOOD,GOOD,GOOD,Sadness
112_45,GOOD,GOOD,GOOD,Sadness
112_46,GOOD,GOOD,GOOD,Sadness
112_47,GOOD,GOOD,GOOD,Sadness
112_48,GOOD,GOOD,GOOD,Sadness
112_49,GOOD,GOOD,GOOD,Sadness
112_50,GOOD,GOOD,GOOD,Sadness
112_51,GOOD,GOOD,GOOD,Sadness
112_52,GOOD,GOOD,GOOD,Sadness
112_53,GOOD,GOOD,GOOD,Sadness
112_54,GOOD,GOOD,GOOD,Sadness
112_55,GOOD,GOOD,GOOD,Sadness
112_56,GOOD,GOOD,GOOD,Sadness
112_57,GOOD,GOOD,GOOD,Sadness
112_58,GOOD,GOOD,GOOD,Sadness
112_59,GOOD,GOOD,GOOD,Sadness
112_60,GOOD,GOOD,GOOD,Sadness
112_61,GOOD,GOOD,GOOD,Sadness
112_62,GOOD,GOOD,GOOD,Sadness
112_63,GOOD,GOOD,GOOD,Sadness
112_64,GOOD,GOOD,GOOD,Sadness
112_65,GOOD,GOOD,GOOD,Sadness
113_00,GOOD,,GOOD,Sadness
113_01,GOOD,,GOOD,Sadness
113_02,GOOD,,GOOD,Sadness
113_03,GOOD,,GOOD,Sadness
113_04,GOOD,,GOOD,Sadness
113_05,GOOD,,GOOD,Sadness
113_06,GOOD,,GOOD,Sadness
113_07,GOOD,,GOOD,Sadness
113_08,GOOD,,GOOD,Sadness
113_09,GOOD,,GOOD,Sadness
113_10,GOOD,,GOOD,Sadness
113_11,GOOD,,GOOD,Sadness
113_12,GOOD,,GOOD,Sadness
113_13,GOOD,,GOOD,Sadness
113_14,GOOD,,GOOD,Sadness
113_15,GOOD,,GOOD,Sadness
113_16,GOOD,,GOOD,Sadness
113_17,GOOD,,GOOD,Sadness
113_18,GOOD,,GOOD,Sadness
113_19,GOOD,,GOOD,Sadness
113_20,GOOD,,GOOD,Sadness
113_21,GOOD,,GOOD,Sadness
113_22,GOOD,,GOOD,Sadness
113_23,GOOD,,GOOD,Sadness
113_24,GOOD,,GOOD,Sadness
113_25,GOOD,,GOOD,Sadness
113_26,GOOD,,GOOD,Sadness
113_27,GOOD,,GOOD,Sadness
113_28,GOOD,,GOOD,Sadness
113_29,GOOD,,GOOD,Sadness
113_30,GOOD,,GOOD,Sadness
113_31,GOOD,,GOOD,Sadness
113_32,GOOD,,GOOD,Sadness
113_33,GOOD,,GOOD,Sadness
113_34,GOOD,,GOOD,Sadness
113_35,GOOD,,GOOD,Sadness
113_36,GOOD,,GOOD,Sadness
113_37,GOOD,,GOOD,Sadness
113_38,GOOD,,GOOD,Sadness
113_39,GOOD,,GOOD,Sadness
113_40,GOOD,,GOOD,Sadness
113_41,GOOD,,GOOD,Sadness
113_42,GOOD,,GOOD,Sadness
113_43,GOOD,,GOOD,Sadness
113_44,GOOD,,GOOD,Sadness
113_45,GOOD,,GOOD,Sadness
113_46,GOOD,,GOOD,Sadness
113_47,GOOD,,GOOD,Sadness
113_48,GOOD,,GOOD,Sadness
113_49,GOOD,,GOOD,Sadness
113_50,GOOD,,GOOD,Sadness
113_51,GOOD,,GOOD,Sadness
113_52,GOOD,,GOOD,Sadness
113_53,GOOD,,GOOD,Sadness
113_54,GOOD,,GOOD,Sadness
113_55,GOOD,,GOOD,Sadness
113_56,GOOD,,GOOD,Sadness
113_57,GOOD,,GOOD,Sadness
113_58,GOOD,,GOOD,Sadness
113_59,GOOD,,GOOD,Sadness
113_60,GOOD,,GOOD,Sadness
113_61,GOOD,,GOOD,Sadness
113_62,GOOD,,GOOD,Sadness
113_63,GOOD,,GOOD,Sadness
113_64,GOOD,,GOOD,Sadness
113_65,GOOD,,GOOD,Sadness
114_00,GOOD,GOOD,GOOD,Sadness
114_01,GOOD,GOOD,GOOD,Sadness
114_02,GOOD,GOOD,GOOD,Sadness
114_03,GOOD,GOOD,GOOD,Sadness
114_04,GOOD,GOOD,GOOD,Sadness
114_05,GOOD,GOOD,GOOD,Sadness
114_06,GOOD,GOOD,GOOD,Sadness
114_07,GOOD,GOOD,GOOD,Sadness
114_08,GOOD,GOOD,GOOD,Sadness
114_09,GOOD,GOOD,GOOD,Sadness
114_10,GOOD,GOOD,GOOD,Sadness
114_11,GOOD,GOOD,GOOD,Sadness
114_12,GOOD,GOOD,GOOD,Sadness
114_13,GOOD,GOOD,GOOD,Sadness
114_14,GOOD,GOOD,GOOD,Sadness
114_15,GOOD,GOOD,GOOD,Sadness
114_16,GOOD,GOOD,GOOD,Sadness
114_17,GOOD,GOOD,GOOD,Sadness
114_18,GOOD,GOOD,GOOD,Sadness
114_19,GOOD,GOOD,GOOD,Sadness
114_20,GOOD,GOOD,GOOD,Sadness
114_21,GOOD,GOOD,GOOD,Sadness
114_22,GOOD,GOOD,GOOD,Sadness
114_23,GOOD,GOOD,GOOD,Sadness
114_24,GOOD,GOOD,GOOD,Sadness
114_25,GOOD,GOOD,GOOD,Sadness
114_26,GOOD,GOOD,GOOD,Sadness
114_27,GOOD,GOOD,GOOD,Sadness
114_28,GOOD,GOOD,GOOD,Sadness
114_29,GOOD,GOOD,GOOD,Sadness
114_30,GOOD,GOOD,GOOD,Sadness
114_31,GOOD,GOOD,GOOD,Sadness
114_32,GOOD,GOOD,GOOD,Sadness
114_33,GOOD,GOOD,GOOD,Sadness
114_34,GOOD,GOOD,GOOD,Sadness
114_35,GOOD,GOOD,GOOD,Sadness
114_36,GOOD,GOOD,GOOD,Sadness
114_37,GOOD,GOOD,GOOD,Sadness
114_38,GOOD,GOOD,GOOD,Sadness
114_39,GOOD,GOOD,GOOD,Sadness
114_40,GOOD,GOOD,GOOD,Sadness
114_41,GOOD,GOOD,GOOD,Sadness
114_42,GOOD,GOOD,GOOD,Sadness
114_43,GOOD,GOOD,GOOD,Sadness
114_44,GOOD,GOOD,GOOD,Sadness
114_45,GOOD,GOOD,GOOD,Sadness
114_46,GOOD,GOOD,GOOD,Sadness
114_47,GOOD,GOOD,GOOD,Sadness
114_48,GOOD,GOOD,GOOD,Sadness
114_49,GOOD,GOOD,GOOD,Sadness
114_50,GOOD,GOOD,GOOD,Sadness
114_51,GOOD,GOOD,GOOD,Sadness
114_52,GOOD,GOOD,GOOD,Sadness
114_53,GOOD,GOOD,GOOD,Sadness
114_54,GOOD,GOOD,GOOD,Sadness
114_55,GOOD,GOOD,GOOD,Sadness
114_56,GOOD,GOOD,GOOD,Sadness
114_57,GOOD,GOOD,GOOD,Sadness
114_58,GOOD,GOOD,GOOD,Sadness
114_59,GOOD,GOOD,GOOD,Sadness
114_60,GOOD,GOOD,GOOD,Sadness
114_61,GOOD,GOOD,GOOD,Sadness
114_62,GOOD,GOOD,GOOD,Sadness
114_63,GOOD,GOOD,GOOD,Sadness
114_64,GOOD,GOOD,GOOD,Sadness
114_65,GOOD,GOOD,GOOD,Sadness
115_00,GOOD,,GOOD,Sadness
115_01,GOOD,,GOOD,Sadness
115_02,GOOD,,GOOD,Sadness
115_03,GOOD,,GOOD,Sadness
115_04,GOOD,,GOOD,Sadness
115_05,GOOD,,GOOD,Sadness
115_06,GOOD,,GOOD,Sadness
115_07,GOOD,,GOOD,Sadness
115_08,GOOD,,GOOD,Sadness
115_09,GOOD,,GOOD,Sadness
115_10,GOOD,,GOOD,Sadness
115_11,GOOD,,GOOD,Sadness
115_12,GOOD,,GOOD,Sadness
115_13,GOOD,,GOOD,Sadness
115_14,GOOD,,GOOD,Sadness
115_15,GOOD,,GOOD,Sadness
115_16,GOOD,,GOOD,Sadness
115_17,GOOD,,GOOD,Sadness
115_18,GOOD,,GOOD,Sadness
115_19,GOOD,,GOOD,Sadness
115_20,GOOD,,GOOD,Sadness
115_21,GOOD,,GOOD,Sadness
115_22,GOOD,,GOOD,Sadness
115_23,GOOD,,GOOD,Sadness
115_24,GOOD,,GOOD,Sadness
115_25,GOOD,,GOOD,Sadness
115_26,GOOD,,GOOD,Sadness
115_27,GOOD,,GOOD,Sadness
115_28,GOOD,,GOOD,Sadness
115_29,GOOD,,GOOD,Sadness
115_30,GOOD,,GOOD,Sadness
115_31,GOOD,,GOOD,Sadness
115_32,GOOD,,GOOD,Sadness
115_33,GOOD,,GOOD,Sadness
115_34,GOOD,,GOOD,Sadness
115_35,GOOD,,GOOD,Sadness
115_36,GOOD,,GOOD,Sadness
115_37,GOOD,,GOOD,Sadness
115_38,GOOD,,GOOD,Sadness
115_39,GOOD,,GOOD,Sadness
115_40,GOOD,,GOOD,Sadness
115_41,GOOD,,GOOD,Sadness
115_42,GOOD,,GOOD,Sadness
115_43,GOOD,,GOOD,Sadness
115_44,GOOD,,GOOD,Sadness
115_45,GOOD,,GOOD,Sadness
115_46,GOOD,,GOOD,Sadness
115_47,GOOD,,GOOD,Sadness
115_48,GOOD,,GOOD,Sadness
115_49,GOOD,,GOOD,Sadness
115_50,GOOD,,GOOD,Sadness
115_51,GOOD,,GOOD,Sadness
115_52,GOOD,,GOOD,Sadness
115_53,GOOD,,GOOD,Sadness
115_54,GOOD,,GOOD,Sadness
115_55,GOOD,,GOOD,Sadness
115_56,GOOD,,GOOD,Sadness
115_57,GOOD,,GOOD,Sadness
115_58,GOOD,,GOOD,Sadness
115_59,GOOD,,GOOD,Sadness
115_60,GOOD,,GOOD,Sadness
115_61,GOOD,,GOOD,Sadness
115_62,GOOD,,GOOD,Sadness
115_63,GOOD,,GOOD,Sadness
115_64,GOOD,,GOOD,Sadness
115_65,GOOD,,GOOD,Sadness
116_00,GOOD,GOOD,GOOD,Sadness
116_01,GOOD,GOOD,GOOD,Sadness
116_02,GOOD,GOOD,GOOD,Sadness
116_03,GOOD,GOOD,GOOD,Sadness
116_04,GOOD,GOOD,GOOD,Sadness
116_05,GOOD,GOOD,GOOD,Sadness
116_06,GOOD,GOOD,GOOD,Sadness
